part number,part name,section name,section number,slide_ref,section_slide_number,slide name,part_slide number,date,abbreviation
12,Q to SL,Rollover,11.0,,,Rollover,168,,Rollover
12,Q to SL,Rollover,11.0,11.1,1.0,Rollover Day: Trade Expiring Futures Contract,169,21/6/10,
12,Q to SL,Bull BO above Tight TR Bear Flag (Rounding Bottom),12.0,,,Bull BO above Tight TR Bear Flag (Rounding Bottom),170,,Rounding Bottom
12,Q to SL,Bull BO above Tight TR Bear Flag (Rounding Bottom),12.0,12.1,1.0,"Bear Flag: Round Bottom, Bull BO",171,1/3/17,
12,Q to SL,Bull BO above Tight TR Bear Flag (Rounding Bottom),12.0,12.2,2.0,Round Bottom: Midday Reversal Up,172,22/12/15,
12,Q to SL,Bull BO above Tight TR Bear Flag (Rounding Bottom),12.0,12.3,3.0,Round Bottom: Trend Reversal Up,173,1/3/17,
12,Q to SL,Bull BO above Tight TR Bear Flag (Rounding Bottom),12.0,12.4,4.0,"Rounded Bottom: Reversal Up, but Failed Rally",174,22/6/10,
12,Q to SL,Bear BO below Tight TR Bull Flag (Rounding Top),13.0,,,Bear BO below Tight TR Bull Flag (Rounding Top),175,,Rounding Top
12,Q to SL,Bear BO below Tight TR Bull Flag (Rounding Top),13.0,13.1,1.0,"Bull Flag: Round Top, Bear BO",176,6/24/14,
12,Q to SL,Bear BO below Tight TR Bull Flag (Rounding Top),13.0,13.2,2.0,Round Top: Endless PB from Wedge Top,177,6/29/18,
12,Q to SL,Bear BO below Tight TR Bull Flag (Rounding Top),13.0,13.3,3.0,Wedge Rally: Trend Reversal Down,178,2/1/18,
12,Q to SL,Bad Buy Signal Bar,14.0,,,Bad Buy Signal Bar,179,,SB B Bad
12,Q to SL,Bad Buy Signal Bar,14.0,14.1,1.0,Breakout Test: Test of High of Bear Buy Signal Bar,180,22/10/21,
12,Q to SL,Bad Buy Signal Bar,14.0,14.2,2.0,Breakout Test: Test of Top of Weak Buy Signal Bar,181,23/2/15,
12,Q to SL,Bad Buy Signal Bar,14.0,14.3,3.0,Breakout Test: Top of  Weak Buy Signal Bar,182,23/7/28,
12,Q to SL,Bad Buy Signal Bar,14.0,14.4,4.0,Bad Buy Signal Bar: 70% Chance Its High Will Be Tested,183,23/2/6,
12,Q to SL,Bad Buy Signal Bar,14.0,14.5,5.0,Signal Bar Was Bad: Context Was Good,184,25/8/21,
12,Q to SL,Bad Buy Signal Bar,14.0,14.6,6.0,Buy Signal Bar: Bad so Expect Test,185,24/1/16,
12,Q to SL,Bad Buy Signal Bar,14.0,14.7,7.0,Bad Buy Signal Bar: 70% Chance of Test,186,25/2/12,
12,Q to SL,Bad Buy Signal Bar,14.0,14.8,8.0,Bad Buy Signal Bar: Test to 1 Tick Below its High,187,25/8/22,
12,Q to SL,Bad Buy Signal Bar,14.0,14.9,9.0,Bad Buy Signal Bar : Expect Breakout Test,188,24/12/30,
12,Q to SL,Bad Buy Signal Bar,14.0,14.1,10.0,Bad Buy Signal Bar: Breakout Test,189,25/8/28,
12,Q to SL,Bad Buy Signal Bar,14.0,14.11,11.0,Bad Buy Signal Bar: Late Test,190,23/6/29,
12,Q to SL,Bad Buy Signal Bar,14.0,14.12,12.0,Bad Buy Signal Bar: Expect Test,191,24/1/23,
12,Q to SL,Bad Buy Signal Bar,14.0,14.13,13.0,Bad Buy Signal Bar: Expect Test of High of Bar,192,25/1/10,
12,Q to SL,Bad Buy Signal Bar,14.0,14.14,14.0,Bad Buy Signal Bar: Might Get Tested after Rally,193,23/3/1,
12,Q to SL,Bad Buy Signal Bar,14.0,14.15,15.0,High of Bear Buy Signal Bar: Expect Test,194,22/12/27,
12,Q to SL,Bad Buy Signal Bar,14.0,14.16,16.0,Bad Buy Signal Bar: Breakout Test,195,24/12/31,
12,Q to SL,Bad Buy Signal Bar,14.0,14.17,17.0,Trading Range,196,24/9/25,
12,Q to SL,Bad Buy Signal Bar,14.0,14.18,18.0,Bad Buy Signal Bar: 1 st Test Failed,197,23/2/28,
12,Q to SL,Bad Buy Signal Bar,14.0,14.19,19.0,Bad Buy Signal Bar: Since Bull Body in Bear Trend,198,22/10/6,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,,,"Buy Signal Bar, but Bad Context",199,,SB B Bad Context
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.1,1.0,B Signal Bars: Tight Bear Channel so Do Not B with Stops,200,18/12/24,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.2,2.0,Buy Signal Bars but Bad Context: Do Not Buy In Tight Channel,201,23/4/14,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.3,3.0,Good Buy Signal Bars: Bad Context,202,23/5/1,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.4,4.0,Buy Signal Bar: Bad Context,203,24/10/7,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.5,5.0,Strong Buy Signal Bar: Bad Context,204,23/4/26,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.6,6.0,Bad Buy Signal Bar: Better to Wait,205,,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.7,7.0,Bad Buy Signal Bar: Minor Rally,206,23/5/25,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.8,8.0,Bad Buy Signal Bar: PB Stayed 1 Tick above Buy Signal Bar,207,23/4/6,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.9,9.0,Buy Signal Bars but Bad Context: Wait for Breakout,208,23/3/17,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.1,10.0,"Big Buy Signal Bar: End of Day, Failed",209,22/3/23,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.11,11.0,Good B Signal Bar: Tight Bear Channel so Bad Context,210,18/12/11,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.12,12.0,Failed 2 nd B Signal: Expect Bear Trend,211,20/6/19,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.13,13.0,B Signal in One Bottom: B Signal,212,20/12/9,
12,Q to SL,"Buy Signal Bar, but Bad Context",15.0,15.14,14.0,Good Buy Signal Bar: Failed Parabolic Wedge Bottom,213,22/12/6,
12,Q to SL,Big Buy Signal Bar,16.0,,,Big Buy Signal Bar,214,,SB B Big
12,Q to SL,Big Buy Signal Bar,16.0,16.1,1.0,Big B Signal Bar: B 50% PB,215,3/26/18,
12,Q to SL,Big Buy Signal Bar,16.0,16.2,2.0,Big Bar so Big Risk: B 50% PB,216,8/28/18,
12,Q to SL,Big Buy Signal Bar,16.0,16.3,3.0,Big B Signal Bar: Big Risk,217,20/6/17,
12,Q to SL,Big Buy Signal Bar,16.0,16.4,4.0,Big Signal Bar: Big Risk so Need Very High Probability,218,19/9/20,
12,Q to SL,Big Buy Signal Bar,16.0,16.5,5.0,Big Bar in TR at End Of Day: Limit Order Market,219,5/14/18,
12,Q to SL,Big Buy Signal Bar,16.0,16.6,6.0,Big Signal Bar at End Of Day: Limit Order Market,220,9/21/18,
12,Q to SL,Big Buy Signal Bar,16.0,16.7,7.0,Big Buy Signal Bars: After Sell Climax,221,23/3/23,
12,Q to SL,Big Buy Signal Bar,16.0,16.8,8.0,"Big Buy Signal Bar: Wedge Bottom, Bar 43 Midday Reversal Up",222,24/2/27,
12,Q to SL,Big Buy Signal Bar,16.0,16.9,9.0,Good S Signal Bar: Bad Context,223,19/2/22,
12,Q to SL,Big Buy Signal Bar,16.0,16.1,10.0,Big Bar so Big Risk: Bad Trader’s Equation,224,8/22/18,
12,Q to SL,Big Buy Signal Bar,16.0,16.11,11.0,"Big Buy Signal Bar in TR: Big Bar, Big Risk, Do Not Trade",225,20/6/10,
12,Q to SL,Good Buy Signal Bar ,17.0,,,Good Buy Signal Bar ,226,,SB B Good
12,Q to SL,Good Buy Signal Bar ,17.0,17.1,1.0,Good Buy Signal Bar: Can Be Bear Bar If in ii,227,11/2/17,
12,Q to SL,Good Buy Signal Bar ,17.0,17.2,2.0,Good Buy Signal Bar: Close Near Its High and Good Context,228,23/5/25,
12,Q to SL,Good Buy Signal Bar ,17.0,17.3,3.0,Good Buy Signal Bar: Wedge Bottom so Good Context,229,24/3/22,
12,Q to SL,Good Buy Signal Bar ,17.0,17.4,4.0,Good Buy Signal Bar: But Bad Context,230,23/9/13,
12,Q to SL,Buy Signal Bar on Higher Time Frame,18.0,,,Buy Signal Bar on Higher Time Frame,231,,SB B HTF
12,Q to SL,Buy Signal Bar on Higher Time Frame,18.0,18.1,1.0,Higher Time Frame B Signal: Expect PB on 5 Min Chart,232,9/18/18,
12,Q to SL,Buy Signal Bar on Higher Time Frame,18.0,18.2,2.0,Weekly Buy Signal Bar: Failed Breakout,233,22/2/28,
12,Q to SL,Buy Signal Bar on Higher Time Frame,18.0,18.3,3.0,Weekly B Signal: Expect PB to below Last Week’s H,234,19/12/12,
12,Q to SL,Small Buy Signal Bar,19.0,,,Small Buy Signal Bar,235,,SB B Small
12,Q to SL,Small Buy Signal Bar,19.0,19.1,1.0,Small Buy Signal Bar: Lower Probability so Use Wide Stop,236,20/12/11,
12,Q to SL,Small Buy Signal Bar,19.0,19.2,2.0,Small Buy Signal Bar: Need Wide Stop,237,23/9/11,
12,Q to SL,Small Buy Signal Bar,19.0,19.3,3.0,Small Buy Signal Bar: Need Wide Stop,238,20/6/15,
12,Q to SL,Small Buy Signal Bar,19.0,19.4,4.0,Small Buy Signal Bar: Use Wide Stop,239,21/6/11,
12,Q to SL,Small Buy Signal Bar,19.0,19.5,5.0,Small Buy Signal Bar: Use Wider Stop,240,20/8/31,
12,Q to SL,Small Buy Signal Bar,19.0,19.6,6.0,Small Buy Signal Bar: Wait or Use Wide Stop,241,12/27/17,
12,Q to SL,Small Buy Signal Bar,19.0,19.7,7.0,Small Buy Signal Bar: Need Wide Stop,242,24/11/1,
12,Q to SL,Small Buy Signal Bar,19.0,19.8,8.0,Small Buy Signal Bar: Need Wider Stop,243,23/4/25,
12,Q to SL,Small Buy Signal Bar,19.0,19.9,9.0,Small B Signal Bar: Need Wide Stop,244,19/6/25,
12,Q to SL,Small Buy Signal Bar,19.0,19.1,10.0,Small B Signal B: Small Risk so Low Probability,245,19/1/28,
12,Q to SL,Small Buy Signal Bar,19.0,19.11,11.0,Small B Signal Bar: Don’t Use Tight Stop,246,19/6/18,
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,,,"Signal Bar, 2nd Buy Signal",247,,SB B2
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,20.1,1.0,Need 2 nd B Signal: After 3 Bear Bars,248,19/2/12,
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,20.2,2.0,High 2 Bottom: Big Bars so Big Risk,249,20/7/14,
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,20.3,3.0,2 nd Signal: Higher Probability,250,20/7/9,
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,20.4,4.0,2 nd B Signal: Sell Climax,251,6/26/14,
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,20.5,5.0,2 nd B Signal: After Strong S Climax,252,11/15/17,
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,20.6,6.0,Sell Climax: Reversal Day after ii (Consecutive Inside Bars),253,11/2/17,
12,Q to SL,"Signal Bar, 2nd Buy Signal",20.0,20.7,7.0,Buy Signal: After Sell Climax,254,23/3/23,
12,Q to SL,"Signal Bar, Failed 2nd Buy Signal",21.0,,,"Signal Bar, Failed 2nd Buy Signal",255,,SB B2 F
12,Q to SL,"Signal Bar, Failed 2nd Buy Signal",21.0,21.1,1.0,Failed 2 nd B Signal: Reverse to Short,256,20/12/14,
12,Q to SL,"Signal Bar, Failed 2nd Buy Signal",21.0,21.2,2.0,Failed 2 nd B Signal: Becomes S Signal,257,20/7/24,
12,Q to SL,"Signal Bar, Avoid 3rd Buy Signal",22.0,,,"Signal Bar, Avoid 3rd Buy Signal",258,,SB B3 Avoid
12,Q to SL,"Signal Bar, Avoid 3rd Buy Signal",22.0,22.1,1.0,Failed 2 nd B Signal: Expect Bear Trend,259,20/6/19,
12,Q to SL,"Signal Bar, Avoid 3rd Buy Signal",22.0,22.2,2.0,B Signal in One Bottom: B Signal,260,20/12/9,
12,Q to SL,"Signal Bar, Avoid 3rd Buy Signal",22.0,22.3,3.0,B Signal Bar: Good B Signal Bar,261,21/2/19,
12,Q to SL,"Signal Bar, Avoid 3rd Buy Signal",22.0,22.4,4.0,Wedge Bottom: B Signal,262,6/25/18,
12,Q to SL,Outside Down Sell Signal Bar,23.0,,,Outside Down Sell Signal Bar,263,,SB OD
12,Q to SL,Outside Down Sell Signal Bar,23.0,23.1,1.0,Outside Down S Signal Bar: BO on Open,264,19/7/11,
12,Q to SL,Outside Up Buy Signal Bar,24.0,,,Outside Up Buy Signal Bar,265,,SB OU
12,Q to SL,Outside Up Buy Signal Bar,24.0,24.1,1.0,High 2 Test of Yesterday’s L: HL MTR,266,19/6/24,
12,Q to SL,Outside Up Buy Signal Bar,24.0,24.2,2.0,Outside Up Buy Signal Bar : Small Pullback Bull Trend,267,23/8/21,
12,Q to SL,Bad Sell Signal Bar,25.0,,,Bad Sell Signal Bar,268,,SB S Bad
12,Q to SL,Bad Sell Signal Bar,25.0,25.1,1.0,Bad Sell Signal Bar: Since Bull Body in Bull Trend,269,22/10/6,
12,Q to SL,Bad Sell Signal Bar,25.0,25.2,2.0,Bad Sell Signal Bar and Reasonable Buy: Expect Test,270,22/11/2,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,,,"Sell Signal Bar, but Bad Context",271,,SB S Bad Context
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.1,1.0,Bad Sell Signal Bar: Minor Selloff,272,23/5/25,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.2,2.0,Sell Signal Bar: Bad Context,273,23/9/15,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.3,3.0,Sell Signal Bar: Bad Context,274,23/3/2,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.4,4.0,Sell Signal Bar: Bad Context,275,21/4/9,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.5,5.0,Sell Signal Bar: Do Not Sell in Tight Bull Channel,276,10/19/17,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.6,6.0,Sell Signal Bars: Bad Context,277,24/3/11,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.7,7.0,Good S Signal Bar: Bad Context since Small PB Bull Trend,278,21/2/17,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.8,8.0,Good Sell Signal Bars: Tight Bull Channel so Bad Context,279,19/2/4,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.9,9.0,Strong Sell Signal Bar: Bad Context,280,25/3/31,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.1,10.0,S Signal: S Signal,281,3/9/18,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.11,11.0,S Signal: S Signal,282,19/3/11,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.12,12.0,S Signal: S Signal,283,19/4/23,
12,Q to SL,"Sell Signal Bar, but Bad Context",26.0,26.13,13.0,Small PB Bull Trend: Bear Bar Is Not Enough Reason to Sell,284,21/4/12,
12,Q to SL,Big Sell Signal Bar,27.0,,,Big Sell Signal Bar,285,,SB S Big
12,Q to SL,Big Sell Signal Bar,27.0,27.1,1.0,Big Bar So Big Risk: Bad Trader’s Equation,286,7/2/18,
12,Q to SL,Good Sell Signal Bar ,28.0,,,Good Sell Signal Bar ,287,,SB S Good
12,Q to SL,Good Sell Signal Bar ,28.0,28.1,1.0,Good Sell Signal Bar: Can Be Bull Bar If in ii,288,23/2/14,
12,Q to SL,Good Sell Signal Bar ,28.0,28.2,2.0,Good Sell Signal Bar: Close near Its Low and Good Context,289,23/5/22,
12,Q to SL,Good Sell Signal Bar ,28.0,28.3,3.0,Good Sell Signal Bar: Close near Its Low and Good Context,290,23/5/4,
12,Q to SL,Good Sell Signal Bar ,28.0,28.4,4.0,Good Sell Signal Bar: ii at Top of TR Open,291,21/7/22,
12,Q to SL,Good Sell Signal Bar ,28.0,28.5,5.0,Good Sell Signal Bar: Rare at Major Tops,292,24/2/12,
12,Q to SL,Good Sell Signal Bar ,28.0,28.6,6.0,Good Sell Signal Bar: Wedge Bear Flag,293,23/7/20,
12,Q to SL,Sell Signal Bar on Higher Time Frame,29.0,,,Sell Signal Bar on Higher Time Frame,294,,SB S HTF
12,Q to SL,Sell Signal Bar on Higher Time Frame,29.0,29.1,1.0,60 min S Signal: PB on 5 min Chart,295,6/27/18,
12,Q to SL,Sell Signal Bar on Higher Time Frame,29.0,29.2,2.0,Higher Time Frame Sell Signal: Often Reversal Up after Triggering,296,23/3/1,
12,Q to SL,Small Sell Signal Bar,30.0,,,Small Sell Signal Bar,297,,SB S Small
12,Q to SL,Small Sell Signal Bar,30.0,30.1,1.0,Small S Signal Bar: Need Wide Stop,298,20/4/28,
12,Q to SL,Small Sell Signal Bar,30.0,30.2,2.0,Small Sell Signal Bar: Need Wide Stop,299,21/11/30,
12,Q to SL,Small Sell Signal Bar,30.0,30.3,3.0,Small Sell Signal Bar: Use Wider Stop,300,24/4/26,
12,Q to SL,Small Sell Signal Bar,30.0,30.4,4.0,Small Sell Signal Bar: Use Wider Stop,301,22/1/31,
12,Q to SL,Small Sell Signal Bar,30.0,30.5,5.0,Small S Signal Bar: Use Wider Stop,302,20/9/1,
12,Q to SL,"Signal Bar, 2nd Sell Signal",31.0,,,"Signal Bar, 2nd Sell Signal",303,,SB S2
12,Q to SL,"Signal Bar, 2nd Sell Signal",31.0,31.1,1.0,2 nd S Signal: Wait for 2 – 4 Bear Bars,304,18/12/21,
12,Q to SL,"Signal Bar, 2nd Sell Signal",31.0,31.2,2.0,Signal Bar: 2 nd Signal,305,23/12/20,
12,Q to SL,"Signal Bar, 2nd Sell Signal",31.0,31.3,3.0,B Climax on Open: 2 nd S Signal Is Higher Probability,306,8/23/18,
12,Q to SL,"Signal Bar, Failed 2nd Sell Signal",32.0,,,"Signal Bar, Failed 2nd Sell Signal",307,,SB S2 F
12,Q to SL,"Signal Bar, Failed 2nd Sell Signal",32.0,32.1,1.0,2 nd Reversal Up Failed: Became S Signal,308,20/12/9,
12,Q to SL,"Signal Bar, Avoid 3rd Sell Signal",33.0,,,"Signal Bar, Avoid 3rd Sell Signal",309,,SB S3 Avoid
12,Q to SL,"Signal Bar, Avoid 3rd Sell Signal",33.0,33.1,1.0,S Signal: S Signal,310,3/9/18,
12,Q to SL,"Signal Bar, Avoid 3rd Sell Signal",33.0,33.2,2.0,S Signal: S Signal,311,19/3/11,
12,Q to SL,"Signal Bar, Avoid 3rd Sell Signal",33.0,33.3,3.0,S Signal: S Signal,312,19/4/23,
12,Q to SL,"Signal Bar, Avoid 3rd Sell Signal",33.0,33.4,4.0,Wedge Top: S Signal,313,20/2/27,
12,Q to SL,Strong Signal Bar,34.0,,,Strong Signal Bar,314,,SB Strong
12,Q to SL,Strong Signal Bar,34.0,34.1,1.0,Strong Buy Signal Bar: Bad Context,315,23/4/26,
12,Q to SL,Strong Signal Bar,34.0,34.2,2.0,Strong Buy Signal Bar: Need Good Context,316,20/7/8,
12,Q to SL,Strong Signal Bar,34.0,34.3,3.0,Strong Sell Signal Bar: Need Good Context,317,20/5/15,
12,Q to SL,Strong Signal Bar,34.0,34.4,4.0,Strong Sell Signal Bar: Bad Context,318,25/3/31,
12,Q to SL,Strong Signal Bar,34.0,34.5,5.0,Strong Sell Signal Bar: Can be Small if Good Context,319,20/6/29,
12,Q to SL,Weak Signal Bar,35.0,,,Weak Signal Bar,320,,SB Weak
12,Q to SL,Weak Signal Bar,35.0,35.1,1.0,Bad Buy Signal Bar: Magnet,321,23/2/2,
12,Q to SL,Weak Signal Bar,35.0,35.2,2.0,Bad B Signal Bar: Good Context,322,20/5/29,
12,Q to SL,Weak Signal Bar,35.0,35.3,3.0,Buy The Close: Bad Buy Signal Bar,323,21/2/2,
12,Q to SL,Weak Signal Bar,35.0,35.4,4.0,Bull Trending TR Day: 60% Chance of PB into Lower TR,324,3/2/18,
12,Q to SL,Weak Signal Bar,35.0,35.5,5.0,Good B Signal Bar: Bad Context,325,5/3/18,
12,Q to SL,Weak Signal Bar,35.0,35.6,6.0,4 Bear Bars: Strong Bull Trend,326,10/8/14,
12,Q to SL,Weak Signal Bar,35.0,35.7,7.0,"Weak B Setup, But Strong Bull: Use Appropriate Stop",327,11/7/18,
12,Q to SL,Weak Signal Bar,35.0,35.8,8.0,"Weak S Setup, But Strong Bear: Use Appropriate Stop",328,10/29/18,
12,Q to SL,Weak Signal Bar,36.0,,,Weak Signal Bar,329,,Scale In BL
12,Q to SL,Weak Signal Bar,36.0,36.1,1.0,Scale-In Bulls: Avoided a Loss,330,21/11/22,
12,Q to SL,Weak Signal Bar,36.0,36.2,2.0,Scale In Bulls: Avoid Loss,331,10/5/18,
12,Q to SL,Weak Signal Bar,36.0,36.3,3.0,B The Close: Scale In Lower,332,21/5/4,
12,Q to SL,Weak Signal Bar,36.0,36.4,4.0,Buy The Close: Deep Pullback,333,21/10/21,
12,Q to SL,Weak Signal Bar,36.0,36.5,5.0,B The Close: Scale In Bulls Avoided Loss,334,19/7/10,
12,Q to SL,Weak Signal Bar,36.0,36.6,6.0,Scale In Bulls Made Money: Even with Strong Selloff,335,20/7/24,
12,Q to SL,Weak Signal Bar,36.0,36.7,7.0,DB HL MTR: Then Buy Climax and Bear Trend Reversal,336,19/5/17,
12,Q to SL,Weak Signal Bar,36.0,36.8,8.0,Scale In B: Avoid Loss after Good Wedge B Setups,337,9/25/18,
12,Q to SL,Weak Signal Bar,36.0,36.9,9.0,Reasonable B Signal Bars: Targets for Scale-in Bulls,338,19/6/13,
12,Q to SL,Weak Signal Bar,36.0,36.1,10.0,"2 Good B Signal Bars: Magnet, Despite Failed B",339,3/26/18,
12,Q to SL,Weak Signal Bar,36.0,36.11,11.0,Reasonable B Signal: Scale In Bulls B More for Test Up,340,7/16/18,
12,Q to SL,Weak Signal Bar,36.0,36.12,12.0,Buy The Close: Scale In above Strong Bull Bar,341,11/28/17,
12,Q to SL,Weak Signal Bar,36.0,36.13,13.0,Buy The Close: Scale In,342,7/31/18,
12,Q to SL,Weak Signal Bar,36.0,36.14,14.0,Scale in bulls: Minimize Loss,343,2/19/14,
12,Q to SL,Weak Signal Bar,36.0,36.15,15.0,B The Close Bulls: Scale in to Avoid Loss,344,20/8/13,
12,Q to SL,Weak Signal Bar,36.0,36.16,16.0,Scale in Buy: Bottom of TR,345,2/6/17,
12,Q to SL,Weak Signal Bar,36.0,36.17,17.0,Scale in Bulls: Buy More above Bull Bar,346,2/11/15,
12,Q to SL,Weak Signal Bar,36.0,36.18,18.0,Scale In Bulls: Make Profit,347,2/1/17,
12,Q to SL,Weak Signal Bar,36.0,36.19,19.0,Scale In Bulls: Avoided Loss,348,8/21/17,
12,Q to SL,Weak Signal Bar,36.0,36.2,20.0,Scale in Bull: Avoid Loss,349,20/6/19,
12,Q to SL,Weak Signal Bar,37.0,,,Weak Signal Bar,350,,Scale In BL Lose
12,Q to SL,Weak Signal Bar,37.0,37.1,1.0,Buy The Close (BTC): Disappointed Bulls,351,8/16/18,
12,Q to SL,Weak Signal Bar,37.0,37.2,2.0,BO Test: Failed to Get above Bottom of Bad Sell Signal Bar,352,22/3/11,
12,Q to SL,Weak Signal Bar,37.0,37.3,3.0,"B The Close: Deep PB, and Scale-In, Limit Order Bulls Lost",353,19/5/31,
12,Q to SL,Weak Signal Bar,37.0,37.4,4.0,B The Close Bulls: Could Not Avoid Loss,354,19/5/28,
12,Q to SL,Scaling Into Shorts ,38.0,,,Scaling Into Shorts ,355,,Scale In BR
12,Q to SL,Scaling Into Shorts ,38.0,38.1,1.0,Sell The Close (STC): Deep PB,356,19/3/19,
12,Q to SL,Scaling Into Shorts ,38.0,38.2,2.0,Sell The Close (STC): Deep PB Made TR Likely,357,10/4/16,
12,Q to SL,Scaling Into Shorts ,38.0,38.3,3.0,Bad B Signal Bar: Bears Will Scale into Shorts,358,21/6/18,
12,Q to SL,Scaling Into Shorts ,38.0,38.4,4.0,Bad Buy Signal Bar: Expect Dip below Its High,359,21/12/9,
12,Q to SL,Scaling Into Shorts ,38.0,38.5,5.0,S The Close: Deep PB,360,19/7/17,
12,Q to SL,Scaling Into Shorts ,38.0,38.6,6.0,S The Close: Deep PB so TR Day Likely,361,4/26/17,
12,Q to SL,Scaling Into Shorts ,38.0,38.7,7.0,Scale in Sell: Top of TR,362,12/13/16,
12,Q to SL,Scaling Into Shorts ,38.0,38.8,8.0,Scale in Bears: Sell More below Bear Bar,363,2/13/17,
12,Q to SL,Scaling Into Shorts ,38.0,38.9,9.0,Scale in Bears: Make Profit,364,10/5/16,
12,Q to SL,Scaling Into Shorts ,39.0,,,Scaling Into Shorts ,365,,Scale In BR Lose
12,Q to SL,Scaling Into Shorts ,39.0,39.1,1.0,S The Close: Could Not Scale In to Avoid Loss,366,6/29/17,
12,Q to SL,Scaling Into Shorts ,39.0,39.2,2.0,STC Bears: Could Not Avoid Loss,367,7/18/17,
12,Q to SL,Short Covering,40.0,,,Short Covering,368,,Short Covering
12,Q to SL,Short Covering,40.0,40.1,1.0,Short Covering: Bears Buying Back Shorts,369,23/4/11 | 23/3/23,
12,Q to SL,Short Covering,40.0,40.2,2.0,Short Covering: Extreme Buying,370,21/1/29,
12,Q to SL,Short Covering,40.0,40.3,3.0,Short Covering: Bears Gave Up When Bulls Did Not Take Profits,371,23/4/10,
12,Q to SL,Short Covering,40.0,40.4,4.0,Short Covering Rally: End of Day,372,23/4/26,
12,Q to SL,Part 12 Ending Slide,40.0,,,Part 12 Ending Slide,373,,
13,SM to SZ,Part 13 Title Slide,,,,Part 13 Title Slide,1,,.. Home
13,SM to SZ,Small Pullback Bull Trend,2.0,,,Small Pullback Bull Trend,2,,SPBL
13,SM to SZ,Small Pullback Bull Trend,2.0,2.1,1.0,Bull Trends: Relative Strength,3,21/6/24,
13,SM to SZ,Small Pullback Bull Trend,2.0,2.2,2.0,Small PB Bull Trend in Strong Bear Trend: 3 Possibilities,4,23/3/25,
13,SM to SZ,Small Pullback Bull Trend,2.0,2.3,3.0,5-min Bull Channel: Can Be 15-Min Small Pullback Bull Trend,5,22/4/13,
13,SM to SZ,Small Pullback Bull Trend,2.0,2.4,4.0,"Small PB Bull Trend: If Too Strong On Open, Then TR Likely",6,19/10/15,
13,SM to SZ,Small Pullback Bull Trend,2.0,2.5,5.0,TR Day or Small PB Trend: Are There Gaps?,7,8/16/17 | 7/19/17,
